,contract_address,contract_url,contract_name,nifty_name,store_url,nifty_date_created,num_pm_sales,num_sm_sales,avg_resale_price,highest_active_bid,lowest_active_ask,sm_market_volume,price
382,0x573b88ebbf597d51ed19476b7e8ddc1fcd6c9de3,https://niftygateway.com/itemdetail/primary/0x573b88ebbf597d51ed19476b7e8ddc1fcd6c9de3/1,Vitalik Buterin,Vitalik Buterin,https://niftygateway.com/collections/gramatikopen,2021-02-18T05:52:13.387656Z,119,19,337677,5000,0,29750000,169900.0
383,0xb44b7a31a3fdd087347f72823d97f3e2ac0b559c,https://niftygateway.com/itemdetail/primary/0xb44b7a31a3fdd087347f72823d97f3e2ac0b559c/1,Anxiety,Anxiety,https://niftygateway.com/collections/rendertimes,2020-08-13T14:14:40.840818Z,20,19,46837,12000,0,400000,
384,0x74162f5491efa02ee6673d6add8dc79222062169,https://niftygateway.com/itemdetail/primary/0x74162f5491efa02ee6673d6add8dc79222062169/1,Foxy,Foxy,https://niftygateway.com/collections/goldweardwinter,2020-12-18T21:45:52.937584Z,20,19,48516,75000,0,500000,500000000.0
385,0xd652d2633cdbfd5f27f50cddb098e708fa8433f3,https://niftygateway.com/itemdetail/primary/0xd652d2633cdbfd5f27f50cddb098e708fa8433f3/1,OVERLORD,OVERLORD,https://niftygateway.com/collections/xcopy3,2020-08-18T16:36:25.065617Z,20,19,101906,400000,0,800000,4799900.0
386,0xbfb69918f12eed843c67058b2ee9059f1440133e,https://niftygateway.com/itemdetail/primary/0xbfb69918f12eed843c67058b2ee9059f1440133e/1,Death,Death,https://niftygateway.com/collections/majorarcana,2020-11-10T22:48:00.971608Z,20,18,24512,30000,0,120000,4444444.0
387,0x337c0be4fb4238c9fc75a2e20ad4367a79318db9,https://niftygateway.com/itemdetail/primary/0x337c0be4fb4238c9fc75a2e20ad4367a79318db9/1,Eyes in the Sky,Eyes in the Sky,https://niftygateway.com/collections/twistedvacancy2,2020-06-18T14:30:20.056156Z,19,18,20350,22000,0,76000,59900.0
388,0x574acd83d37722c60c08268f7755faad39a6ef81,https://niftygateway.com/itemdetail/primary/0x574acd83d37722c60c08268f7755faad39a6ef81/1,LIQUIFIED-WAX,LIQUIFIED-WAX,https://niftygateway.com/collections/jakubspacek3,2020-12-29T07:16:08.279517Z,25,18,29772,0,0,312500,
389,0xe9ff91e8a659e1dfd07b239d223da44bab399ef6,https://niftygateway.com/itemdetail/primary/0xe9ff91e8a659e1dfd07b239d223da44bab399ef6/1,Wavelate,Wavelate,https://niftygateway.com/collections/darelcarey,2020-07-16T00:28:34.013469Z,20,18,90719,35000,0,500000,
390,0xd7331cdcbe373e8c754cb8d5d5bd9c40ccb58348,https://niftygateway.com/itemdetail/primary/0xd7331cdcbe373e8c754cb8d5d5bd9c40ccb58348/1,Year 125 - Painted,Year 125 - Painted,https://niftygateway.com/collections/tempusfugit,2021-02-12T23:30:53.936587Z,0,18,176694,80000,0,0,86800.0
391,0xed20bb1fcf2b6c16e7a3b61b61b2805a9636a2b6,https://niftygateway.com/itemdetail/primary/0xed20bb1fcf2b6c16e7a3b61b61b2805a9636a2b6/1,Machine Hallucinations - Mars - A,Machine Hallucinations - Mars - A,https://niftygateway.com/collections/refikanadolopen,2021-01-21T18:10:46.433047Z,62,18,273643,0,0,6193800,880000.0
392,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Adam Back,Adam Back,https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.151018Z,23,18,22553,20000,0,575000,4999900.0
393,0xd21f56afbc8ab7be2ff6df2440323f54e9f79a43,https://niftygateway.com/itemdetail/primary/0xd21f56afbc8ab7be2ff6df2440323f54e9f79a43/1,ṾẸR△,ṾẸR△,https://niftygateway.com/collections/xsullo,2021-01-27T19:46:53.058159Z,39,18,108693,60000,0,1575600,303000.0
394,0xa81e0193f30bbd6e83366a88b4570e8766ca2131,https://niftygateway.com/itemdetail/primary/0xa81e0193f30bbd6e83366a88b4570e8766ca2131/1,Warren Buffett – Decentral Eyes – Variant 06,Warren Buffett – Decentral Eyes – Variant 06,https://niftygateway.com/collections/coldie2,2020-09-23T23:07:26.423950Z,21,18,188188,0,0,1260000,
395,0xcb7423812ee240151522c0197cdd5ba580ed82ac,https://niftygateway.com/itemdetail/primary/0xcb7423812ee240151522c0197cdd5ba580ed82ac/1,RIP Smiley,RIP Smiley,https://niftygateway.com/collections/gregmike,2021-02-22T21:53:21.835918Z,30,18,476331,150000,0,1500000,
396,0xf0ad62463f026669f0e8ce2101e3289cfd40983c,https://niftygateway.com/itemdetail/primary/0xf0ad62463f026669f0e8ce2101e3289cfd40983c/1,Serpent-God,Serpent-God,https://niftygateway.com/collections/carlosmarcial,2020-07-30T16:29:40.906065Z,18,18,64503,55000,0,450000,
397,0x78fcad8425ee130e7a7c45a26310bda69a4163fd,https://niftygateway.com/itemdetail/primary/0x78fcad8425ee130e7a7c45a26310bda69a4163fd/1,Samurai: Regular,Samurai: Regular,https://niftygateway.com/collections/guydo,2020-04-02T18:44:36.960511Z,25,18,65655,120000,0,125000,210000.0
398,0x707856246a1ce3850c8cf9fa0eaf2d8fa64592e3,https://niftygateway.com/itemdetail/primary/0x707856246a1ce3850c8cf9fa0eaf2d8fa64592e3/1,REVEAL,REVEAL,https://niftygateway.com/collections/aeforia,2020-11-22T22:23:17.230270Z,15,18,58145,99900,0,375000,
399,0xda74cc9b4a12d412d04ccf2c621f1627c5b123ee,https://niftygateway.com/itemdetail/primary/0xda74cc9b4a12d412d04ccf2c621f1627c5b123ee/1,Naturae Key,Naturae Key,https://niftygateway.com/collections/blakekathrynpacks,2020-12-18T16:53:57.428189Z,20,18,137957,150000,0,700000,450000.0
400,0xf9703fbceda236abe22a8aae2cc425dae5e6e5a4,https://niftygateway.com/itemdetail/primary/0xf9703fbceda236abe22a8aae2cc425dae5e6e5a4/1,Crypto Sculpture 18,Crypto Sculpture 18,https://niftygateway.com/collections/cryptosculptures,2021-02-20T22:20:56.050023Z,30,18,241566,75000,0,1200000,
401,0xba2f636336bb22236423b5def4a0476fda8cd204,https://niftygateway.com/itemdetail/primary/0xba2f636336bb22236423b5def4a0476fda8cd204/1,PRELUDE,PRELUDE,https://niftygateway.com/collections/smecceaopen,2020-12-18T19:38:46.816344Z,25,18,83405,0,0,375000,249000.0
402,0xf71254147ab04be7bc7efd109641f0792de23af1,https://niftygateway.com/itemdetail/primary/0xf71254147ab04be7bc7efd109641f0792de23af1/1,Red Panda holding a matcha boba tea,Red Panda holding a matcha boba tea,https://niftygateway.com/collections/yiyinglu,2020-11-18T04:08:11.532570Z,29,18,43071,35000,0,174000,
403,0x72973a4ed18573ef56004df9210aa9756fa311e5,https://niftygateway.com/itemdetail/primary/0x72973a4ed18573ef56004df9210aa9756fa311e5/1,Twerk Skeleton,Twerk Skeleton,https://niftygateway.com/collections/twerkskeleton,2020-12-22T22:49:13.242005Z,15,18,82760,110000,0,300000,498800.0
404,0xf9acfb7a7b83344c636e3f3099ef11767b4488fd,https://niftygateway.com/itemdetail/primary/0xf9acfb7a7b83344c636e3f3099ef11767b4488fd/1,CYBERBULLY (Teal Edition),CYBERBULLY (Teal Edition),https://niftygateway.com/collections/mattgondek,2020-11-15T22:36:33.913563Z,20,18,127374,45000,0,500000,
405,0x95c43f41965b6d2ab803a9850dcc4ce3b9a064f7,https://niftygateway.com/itemdetail/primary/0x95c43f41965b6d2ab803a9850dcc4ce3b9a064f7/1,Sound block .4 / Voice,Sound block .4 / Voice,https://niftygateway.com/collections/rogerkilimanjaro,2021-02-01T02:13:09.031428Z,20,17,100653,130000,0,598000,25000001.0
406,0xd73aaa94523ae09547a5348486ba3209df666b68,https://niftygateway.com/itemdetail/primary/0xd73aaa94523ae09547a5348486ba3209df666b68/1,Ruby (Common),Ruby (Common),https://niftygateway.com/collections/spaceyacht_common,2020-09-14T21:34:30.964342Z,35,17,20705,10000,0,140000,200000.0
407,0xb396b8699f728735f28a31279d07b1d0d2411baa,https://niftygateway.com/itemdetail/primary/0xb396b8699f728735f28a31279d07b1d0d2411baa/1,Queen of Pop,Queen of Pop,https://niftygateway.com/collections/queensopen,2021-02-01T02:06:44.907968Z,59,17,982814,300000,0,13570000,2550000.0
408,0x35a397b958691f6f27d2f7eb0138a3fd4556393a,https://niftygateway.com/itemdetail/primary/0x35a397b958691f6f27d2f7eb0138a3fd4556393a/1,GRAC3 OF LOVE (Neon Original Still Variant),GRAC3 OF LOVE (Neon Original Still Variant),https://niftygateway.com/collections/pr1mal2,2020-10-26T20:03:51.622955Z,39,17,22351,6500,0,234000,
409,0x591fb4438a0fb02c689105b1d29aa172be6db049,https://niftygateway.com/itemdetail/primary/0x591fb4438a0fb02c689105b1d29aa172be6db049/1,Sliced Tea,Sliced Tea,https://niftygateway.com/collections/perrycooper,2020-06-25T15:26:09.511380Z,20,17,22476,20500,0,200000,
410,0x4f6b352cabb1bdec48fe9eb7d56eaa59e0f2b0d8,https://niftygateway.com/itemdetail/primary/0x4f6b352cabb1bdec48fe9eb7d56eaa59e0f2b0d8/1,LIGHTHOUSE,LIGHTHOUSE,https://niftygateway.com/collections/petertarkaoe,2021-02-01T01:40:40.384934Z,28,17,96700,150000,0,980000,32000.0
411,0x032dad5d1d9f3fba88046b08c2676a0daf96b745,https://niftygateway.com/itemdetail/primary/0x032dad5d1d9f3fba88046b08c2676a0daf96b745/1,The Roaring Twenties,The Roaring Twenties,https://niftygateway.com/collections/justinroiland862,2021-01-19T17:01:03.826092Z,19,17,342929,333333,0,950000,
412,0x378839a7b6a46d972df8bc016ec984c5d9b841d8,https://niftygateway.com/itemdetail/primary/0x378839a7b6a46d972df8bc016ec984c5d9b841d8/1,Silver Boombox: Explosion,Silver Boombox: Explosion,https://niftygateway.com/collections/lyleowerko,2020-08-24T20:28:03.957815Z,20,17,17414,9000,0,120000,
413,0x1766ed38c58324744ea74c6161b8259e9aa995a9,https://niftygateway.com/itemdetail/primary/0x1766ed38c58324744ea74c6161b8259e9aa995a9/1,BROKEN//,BROKEN//,https://niftygateway.com/collections/fvckrender,2020-12-03T21:16:03.138804Z,20,17,163507,680000,0,500000,
414,0xa8bd2de03228d1bb1686fe813047f2a4c638723c,https://niftygateway.com/itemdetail/primary/0xa8bd2de03228d1bb1686fe813047f2a4c638723c/1,BOTTOM FEEDER,BOTTOM FEEDER,https://niftygateway.com/collections/disruptoropen,2020-12-18T07:30:35.803828Z,38,17,120470,130000,0,1330000,249900.0
415,0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de,https://niftygateway.com/itemdetail/primary/0xb3ebb6a057e81708cc884a5dcff0c4a9f91075de/1,Eric Hughes,Eric Hughes,https://niftygateway.com/collections/pr1malresistance1,2020-12-30T18:09:42.153247Z,24,17,19680,0,0,600000,4999900.0
416,0x753c3a8567311c8673182847f5e390d960a1e4d0,https://niftygateway.com/itemdetail/primary/0x753c3a8567311c8673182847f5e390d960a1e4d0/1,Squash,Squash,https://niftygateway.com/collections/jonburgerman2,2020-09-15T18:00:36.452269Z,20,17,17929,0,0,120000,100000000.0
417,0x166c740d4f42dafa1037b12ad4378a20f246006c,https://niftygateway.com/itemdetail/primary/0x166c740d4f42dafa1037b12ad4378a20f246006c/1,SAPIEN,SAPIEN,https://niftygateway.com/collections/baltay,2020-12-12T01:26:45.923532Z,10,17,54617,15000,0,200000,499000.0
418,0x131d3a4b75c6600ae32fa30bc5fcb5d613027dca,https://niftygateway.com/itemdetail/primary/0x131d3a4b75c6600ae32fa30bc5fcb5d613027dca/1,Ring of Fortune,Ring of Fortune,https://niftygateway.com/collections/robbietilton,2021-01-29T17:06:03.964784Z,20,17,71047,115000,0,700000,
419,0x152242cd9dba772c4e541b51c556772caf47e985,https://niftygateway.com/itemdetail/primary/0x152242cd9dba772c4e541b51c556772caf47e985/1,Citadel Paradiso (Edition),Citadel Paradiso (Edition),https://niftygateway.com/collections/luchopoletti2,2020-11-09T05:50:52.278951Z,21,17,181829,200000,0,1050000,
420,0xa6c9b95e53ccd0497cd106ae49517a4bd0b39453,https://niftygateway.com/itemdetail/primary/0xa6c9b95e53ccd0497cd106ae49517a4bd0b39453/1,My Stupid Face Again,My Stupid Face Again,https://niftygateway.com/collections/matttaylor,2020-11-19T03:03:51.508793Z,10,17,115884,1000,0,200000,2000000.0
421,0x049e27da519c529603dd432e8cfb5c45b1cce415,https://niftygateway.com/itemdetail/primary/0x049e27da519c529603dd432e8cfb5c45b1cce415/1,Braindead,Braindead,https://niftygateway.com/collections/zomboyopen,2021-02-08T03:26:00.634086Z,33,17,211219,100000,0,3960000,195000.0
422,0xf6872c479ad348e449aa4346e8e0d6c678acc1c7,https://niftygateway.com/itemdetail/primary/0xf6872c479ad348e449aa4346e8e0d6c678acc1c7/1,Downtown,Downtown,https://niftygateway.com/collections/pislices,2020-08-07T20:21:29.006255Z,20,17,29597,50000,0,500000,1515151.0
423,0xcb7423812ee240151522c0197cdd5ba580ed82ac,https://niftygateway.com/itemdetail/primary/0xcb7423812ee240151522c0197cdd5ba580ed82ac/1,Mad Cans (5 Cans Set) Volume 8,Mad Cans (5 Cans Set) Volume 8,https://niftygateway.com/collections/gregmike,2021-02-22T21:53:21.845686Z,30,16,785349,400000,0,6000000,
424,0x9e522091747dede35fb7a4ef4704559535e9aad3,https://niftygateway.com/itemdetail/primary/0x9e522091747dede35fb7a4ef4704559535e9aad3/1,An Unsubstantial Territory,An Unsubstantial Territory,https://niftygateway.com/collections/brendandawes,2020-11-23T22:27:35.038739Z,15,16,74784,20000,0,300000,
425,0x3f133816f8178b93ac991a2c3eeddb8f947af0cb,https://niftygateway.com/itemdetail/primary/0x3f133816f8178b93ac991a2c3eeddb8f947af0cb/1,Grey Dota 2 Ring,Grey Dota 2 Ring,https://niftygateway.com/collections/ogesports,2021-01-22T17:16:49.826277Z,30,16,106635,20000,0,597000,99999999.0
426,0x30f23d387c076d61fa5017516bedadee01a27356,https://niftygateway.com/itemdetail/primary/0x30f23d387c076d61fa5017516bedadee01a27356/1,Our Lord And Savior,Our Lord And Savior,https://niftygateway.com/collections/lushsuxopen,2021-02-06T05:35:27.274996Z,29,16,352924,500000,0,1931400,1388800.0
427,0x565fffca446719ee3561366dbe8d1ba9bf1a4e89,https://niftygateway.com/itemdetail/primary/0x565fffca446719ee3561366dbe8d1ba9bf1a4e89/1,Be Not Afraid,Be Not Afraid,https://niftygateway.com/collections/sarahzucker2open,2021-01-14T19:07:10.644443Z,35,16,48161,10000,0,479500,249000.0
428,0x530d6839b0d138126da1e0d8a6038cd08f338d15,https://niftygateway.com/itemdetail/primary/0x530d6839b0d138126da1e0d8a6038cd08f338d15/1,Arising from the ashes,Arising from the ashes,https://niftygateway.com/collections/yonat,2020-06-18T15:47:18.173221Z,20,16,54862,20000,0,500000,39999500.0
429,0x84d66a4fe8e7b164ccb2a97c4366a6c4603666bc,https://niftygateway.com/itemdetail/primary/0x84d66a4fe8e7b164ccb2a97c4366a6c4603666bc/1,Etherexpansion,Etherexpansion,https://niftygateway.com/collections/annazhilyaevaopen,2021-02-01T01:46:24.744045Z,53,16,185874,200000,0,3975000,450000.0
430,0x574acd83d37722c60c08268f7755faad39a6ef81,https://niftygateway.com/itemdetail/primary/0x574acd83d37722c60c08268f7755faad39a6ef81/1,LIQUIFIED-SILVER,LIQUIFIED-SILVER,https://niftygateway.com/collections/jakubspacek3,2020-12-29T07:16:08.277233Z,22,16,24812,50000,0,275000,
431,0xcb7423812ee240151522c0197cdd5ba580ed82ac,https://niftygateway.com/itemdetail/primary/0xcb7423812ee240151522c0197cdd5ba580ed82ac/1,Mad Cans (5 Cans Set) Volume 7,Mad Cans (5 Cans Set) Volume 7,https://niftygateway.com/collections/gregmike,2021-02-22T21:53:21.844481Z,30,16,726797,333300,0,6000000,
432,0xcb7423812ee240151522c0197cdd5ba580ed82ac,https://niftygateway.com/itemdetail/primary/0xcb7423812ee240151522c0197cdd5ba580ed82ac/1,Mad Cans (5 Cans Set) Volume 6,Mad Cans (5 Cans Set) Volume 6,https://niftygateway.com/collections/gregmike,2021-02-22T21:53:21.843251Z,30,16,672865,350000,0,6000000,
433,0x6529efcd919ebd7e08859946ce36b26802df65ec,https://niftygateway.com/itemdetail/primary/0x6529efcd919ebd7e08859946ce36b26802df65ec/1,Gucci Ghost Pink Silver,Gucci Ghost Pink Silver,https://niftygateway.com/collections/trevorandrew,2020-11-25T19:17:11.533232Z,20,16,160579,120000,0,500000,
434,0xba38a0cf1f336bcbb1809adec45179cfae2ebd05,https://niftygateway.com/itemdetail/primary/0xba38a0cf1f336bcbb1809adec45179cfae2ebd05/1,Vortex,Vortex,https://niftygateway.com/collections/francescomai,2020-11-25T22:38:40.186054Z,20,16,53156,50000,0,400000,
435,0x7885584a108e7996f415585a094e6914b169d87c,https://niftygateway.com/itemdetail/primary/0x7885584a108e7996f415585a094e6914b169d87c/1,Genesis of Narcissus,Genesis of Narcissus,https://niftygateway.com/collections/narcissus,2020-09-04T23:08:30.883775Z,28,16,501733,1300000,0,1050000,2000000.0
436,0x9b87d15470e3be38aa536212c52132e3c67cc2c8,https://niftygateway.com/itemdetail/primary/0x9b87d15470e3be38aa536212c52132e3c67cc2c8/1,Tribute,Tribute,https://niftygateway.com/collections/frenetikvoid,2020-07-02T14:47:30.265098Z,20,16,105628,55000,0,500000,888887.0
437,0x6af8859dde92b36766b6abdb74a68813f0dc8ce9,https://niftygateway.com/itemdetail/primary/0x6af8859dde92b36766b6abdb74a68813f0dc8ce9/1,Pomulus,Pomulus,https://niftygateway.com/collections/insanecrittersopen,2021-02-23T04:56:08.687691Z,110,16,101550,900,0,15884000,77700.0
438,0xf186807982b56c2463da2a76bd8b1b69b979f9eb,https://niftygateway.com/itemdetail/primary/0xf186807982b56c2463da2a76bd8b1b69b979f9eb/1,Downpour,Downpour,https://niftygateway.com/collections/bryanbrinkman,2020-10-28T18:53:14.637422Z,19,16,74250,0,0,380000,21235329.0
439,0x0c0eb6d8f72208c10996780772e8fef1f9db47b8,https://niftygateway.com/itemdetail/primary/0x0c0eb6d8f72208c10996780772e8fef1f9db47b8/1,Termoscanner,Termoscanner,https://niftygateway.com/collections/dotpigeon,2020-12-31T08:11:37.747103Z,20,16,119512,92500,0,500000,
440,0x068138ad82a83cb4cb91abea810b13e95fb2872c,https://niftygateway.com/itemdetail/primary/0x068138ad82a83cb4cb91abea810b13e95fb2872c/1,Rocket Epic,Rocket Epic,https://niftygateway.com/collections/alottarareboard,2020-12-15T18:27:24.400992Z,25,16,25668,16999,0,312500,10000000.0
441,0x84d66a4fe8e7b164ccb2a97c4366a6c4603666bc,https://niftygateway.com/itemdetail/primary/0x84d66a4fe8e7b164ccb2a97c4366a6c4603666bc/1,Satoshipolis,Satoshipolis,https://niftygateway.com/collections/annazhilyaevaopen,2021-02-01T01:46:24.743020Z,71,16,208029,200000,0,7100000,450000.0
442,0x35d2c040cd252a00dc2cdfb9fd3034bd99da2d45,https://niftygateway.com/itemdetail/primary/0x35d2c040cd252a00dc2cdfb9fd3034bd99da2d45/1,Stuck on Hold,Stuck on Hold,https://niftygateway.com/collections/perrycooper2,2020-08-19T21:04:10.647581Z,20,16,46871,50000,0,400000,
443,0x7137c6ded150b38c697955bc26ba6e0a76cb7737,https://niftygateway.com/itemdetail/primary/0x7137c6ded150b38c697955bc26ba6e0a76cb7737/1,Sting Into Eye,Sting Into Eye,https://niftygateway.com/collections/extraweg,2020-08-06T01:05:25.401389Z,20,16,51743,150000,0,500000,
444,0x95c43f41965b6d2ab803a9850dcc4ce3b9a064f7,https://niftygateway.com/itemdetail/primary/0x95c43f41965b6d2ab803a9850dcc4ce3b9a064f7/1,Sound block .3 / Melody,Sound block .3 / Melody,https://niftygateway.com/collections/rogerkilimanjaro,2021-02-01T02:13:09.032361Z,24,16,102698,65000,0,597600,25000001.0
445,0xf36b576fba1fdc3a54196694fa26df07cee99767,https://niftygateway.com/itemdetail/primary/0xf36b576fba1fdc3a54196694fa26df07cee99767/1,Node Z,Node Z,https://niftygateway.com/collections/van,2020-10-28T20:18:29.087972Z,18,16,50200,0,0,360000,1999900.0
446,0x66bcd4e18d7adeb6d0f33cf344ea048fa96f1ea1,https://niftygateway.com/itemdetail/primary/0x66bcd4e18d7adeb6d0f33cf344ea048fa96f1ea1/1,Gimme (Base),Gimme (Base),https://niftygateway.com/collections/trippyogisob,2021-01-20T20:20:58.783806Z,14,15,36313,699,0,280000,3999999.0
447,0xb9291c9909734ccb206ba1ef0d64892336757172,https://niftygateway.com/itemdetail/primary/0xb9291c9909734ccb206ba1ef0d64892336757172/1,Transient,Transient,https://niftygateway.com/collections/baeigepacks,2021-02-20T21:48:20.763994Z,25,15,385659,0,0,1000000,1088800.0
448,0x244dad44fa49055c2bd7831314c39a2feb001bc5,https://niftygateway.com/itemdetail/primary/0x244dad44fa49055c2bd7831314c39a2feb001bc5/1,Balingo,Balingo,https://niftygateway.com/collections/insanecrittersuncommon,2021-02-22T05:03:22.570835Z,46,15,147440,30000,0,5110600,115000.0
449,0x8f56406622d712778682181c66c2fe70123bcbba,https://niftygateway.com/itemdetail/primary/0x8f56406622d712778682181c66c2fe70123bcbba/1,Love game ,Love game ,https://niftygateway.com/collections/twistedcollectibles,2020-05-07T19:30:56.458387Z,35,15,15453,60000,0,140000,77700.0
450,0x937cbf3eb78cf29f35dfb119efc2796226268e0b,https://niftygateway.com/itemdetail/primary/0x937cbf3eb78cf29f35dfb119efc2796226268e0b/1,Electric Rat,Electric Rat,https://niftygateway.com/collections/goldweardskeletoonsopen,2020-12-31T08:58:42.274311Z,37,15,95713,150000,0,925000,1650000.0
451,0x67b50a45a9751b215c5cfce281600e01b02d1f57,https://niftygateway.com/itemdetail/primary/0x67b50a45a9751b215c5cfce281600e01b02d1f57/1,Kikai Ningyou,Kikai Ningyou,https://niftygateway.com/collections/twistedvacancy,2020-06-18T15:51:55.422239Z,20,15,85606,250000,0,500000,966900.0
452,0x7f81ebdc93c7edcf1d0422239960c65e2d409c08,https://niftygateway.com/itemdetail/primary/0x7f81ebdc93c7edcf1d0422239960c65e2d409c08/1,Machina,Machina,https://niftygateway.com/collections/blakekathryn,2020-12-16T20:30:29.505809Z,10,15,126643,200000,0,350000,14200000.0
453,0xa2c94475d82d30b4ed09d8e839bece238183609d,https://niftygateway.com/itemdetail/primary/0xa2c94475d82d30b4ed09d8e839bece238183609d/1,EVERYTHING,EVERYTHING,https://niftygateway.com/collections/victormosqueraoe,2021-02-02T18:43:35.759912Z,40,15,111704,125000,0,1200000,500000.0
454,0xebb1da4a068fcb9e8b83928a8c3e83ef564f9989,https://niftygateway.com/itemdetail/primary/0xebb1da4a068fcb9e8b83928a8c3e83ef564f9989/1,Catch of the Day,Catch of the Day,https://niftygateway.com/collections/tommywilson,2020-07-30T16:28:50.062594Z,18,15,38236,75000,0,72000,
455,0x9d27956b06d4b5332067c2d188c8aeb875dcbf4f,https://niftygateway.com/itemdetail/primary/0x9d27956b06d4b5332067c2d188c8aeb875dcbf4f/1,A Trebled Man,A Trebled Man,https://niftygateway.com/collections/alottamoney,2020-09-15T22:27:28.304537Z,20,15,167760,50000,0,500000,
456,0x9ec85d88b1f5fa6c9036272a2c65d68f7ebc3c8d,https://niftygateway.com/itemdetail/primary/0x9ec85d88b1f5fa6c9036272a2c65d68f7ebc3c8d/1,I. Conception,I. Conception,https://niftygateway.com/collections/gavin5452,2020-12-05T00:00:29.618209Z,16,15,34280,150000,0,288000,
457,0x780663fd373e961271ef6e8423e58803786ebe55,https://niftygateway.com/itemdetail/primary/0x780663fd373e961271ef6e8423e58803786ebe55/1,Gorgonian Monk,Gorgonian Monk,https://niftygateway.com/collections/metaphyla2,2021-02-07T08:16:37.239472Z,25,15,34977,50000,0,437500,50000000.0
458,0x66bcd4e18d7adeb6d0f33cf344ea048fa96f1ea1,https://niftygateway.com/itemdetail/primary/0x66bcd4e18d7adeb6d0f33cf344ea048fa96f1ea1/1,Isolation (Base),Isolation (Base),https://niftygateway.com/collections/trippyogisob,2021-01-20T20:20:58.784756Z,15,15,28880,0,0,300000,3999999.0
459,0x116fac0e751316e5c3726af3457773666434c815,https://niftygateway.com/itemdetail/primary/0x116fac0e751316e5c3726af3457773666434c815/1,Voronoi,Voronoi,https://niftygateway.com/collections/vincentubags,2020-08-13T14:10:42.060452Z,20,15,35793,150000,0,400000,100000000.0
460,0x223ad297e57722cd5cbb0d462e5934e96630afb3,https://niftygateway.com/itemdetail/primary/0x223ad297e57722cd5cbb0d462e5934e96630afb3/1,Thumbs Up,Thumbs Up,https://niftygateway.com/collections/zackfox,2020-12-29T19:55:24.047942Z,15,15,45161,30500,0,300000,
461,0xed20bb1fcf2b6c16e7a3b61b61b2805a9636a2b6,https://niftygateway.com/itemdetail/primary/0xed20bb1fcf2b6c16e7a3b61b61b2805a9636a2b6/1,Machine Hallucinations - Mars - B,Machine Hallucinations - Mars - B,https://niftygateway.com/collections/refikanadolopen,2021-01-21T18:10:46.434063Z,48,15,197120,260000,0,4795200,880000.0
462,0x03ff83e2c8996e29db1d78c116926a369ffe83ab,https://niftygateway.com/itemdetail/primary/0x03ff83e2c8996e29db1d78c116926a369ffe83ab/1,DAIMOS,DAIMOS,https://niftygateway.com/collections/adampriesteroe,2021-02-26T22:13:42.044585Z,75,15,148079,75000,0,9375000,137000.0
463,0xb382f44fc434105a94ca566abdb5ab9fa5dac0ee,https://niftygateway.com/itemdetail/primary/0xb382f44fc434105a94ca566abdb5ab9fa5dac0ee/1,The Villa of the Digital Art Collector (still),The Villa of the Digital Art Collector (still),https://niftygateway.com/collections/yonatvaks2,2020-08-19T18:11:54.498814Z,15,15,28820,77777,0,150000,5000000.0
464,0x4e45e92ed38f885d39a733c14f1817217a89d425,https://niftygateway.com/itemdetail/primary/0x4e45e92ed38f885d39a733c14f1817217a89d425/1,Big Birb - Shiny,Big Birb - Shiny,https://niftygateway.com/collections/goldweard,2020-07-09T14:26:06.061343Z,24,14,63216,200000,0,96000,
465,0xf924fed62a15c879213e677dada6cf7db5174620,https://niftygateway.com/itemdetail/primary/0xf924fed62a15c879213e677dada6cf7db5174620/1,Cactus Jack,Cactus Jack,https://niftygateway.com/collections/tomyoo3,2020-09-23T23:32:57.440842Z,20,15,61666,40000,0,700000,
466,0x068138ad82a83cb4cb91abea810b13e95fb2872c,https://niftygateway.com/itemdetail/primary/0x068138ad82a83cb4cb91abea810b13e95fb2872c/1,Bomb Legendary,Bomb Legendary,https://niftygateway.com/collections/alottarareboard,2020-12-15T18:27:24.398751Z,20,14,45942,0,0,250000,10000000.0
467,0x9922da2fb5b729371bacd6ccec80597128545393,https://niftygateway.com/itemdetail/primary/0x9922da2fb5b729371bacd6ccec80597128545393/1,Round 7,Round 7,https://niftygateway.com/collections/gabrielgimenez,2021-01-27T18:36:25.728039Z,20,15,77596,77700,0,300000,390000.0
468,0xd21f56afbc8ab7be2ff6df2440323f54e9f79a43,https://niftygateway.com/itemdetail/primary/0xd21f56afbc8ab7be2ff6df2440323f54e9f79a43/1,GI△,GI△,https://niftygateway.com/collections/xsullo,2021-01-27T19:46:53.057250Z,24,14,90902,400000,0,969600,303000.0
469,0x013d3968cba2052aa1e63f149aa4cba3ea3d45c3,https://niftygateway.com/itemdetail/primary/0x013d3968cba2052aa1e63f149aa4cba3ea3d45c3/1,Lit Friday Night,Lit Friday Night,https://niftygateway.com/collections/gavinshapiro,2020-07-30T16:29:06.282429Z,20,14,68733,0,0,400000,
